Transaction_ID,Transaction_Time_Seconds,Hour_of_Day,Amount,Actual_Class,Actual_Label,Prediction,Fraud_Probability,Risk_Score,Risk_Level,Top_Predictive_Feature
TX_MON_13981,93823.0,2,75.86,1,Fraud,FRAUD,0.9985,99.85,HIGH,V14
TX_MON_13982,77978.0,21,52.85,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_13983,152710.0,18,2.47,1,Fraud,FRAUD,0.8121,81.21,HIGH,V4
TX_MON_13984,134779.0,13,0.77,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_13985,116176.0,8,134.95,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,V11
TX_MON_13986,37461.0,10,25.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V28
TX_MON_13987,11801.0,3,12.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V12
TX_MON_13988,137854.0,14,24.0,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,sin_hour
TX_MON_13989,131836.0,12,74.95,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_13990,62962.0,17,7.55,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,V4
TX_MON_13991,148570.0,17,1.98,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,cos_hour
TX_MON_13992,137497.0,14,6.02,0,Legitimate,LEGITIMATE,0.0012,0.12,LOW,V4
TX_MON_13993,162849.0,21,600.0,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,Amount
TX_MON_13994,157914.0,19,7.02,0,Legitimate,LEGITIMATE,0.0122,1.22,LOW,V4
TX_MON_13995,87895.0,0,5.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V8
TX_MON_13996,82612.0,22,12.99,0,Legitimate,LEGITIMATE,0.0025,0.25,LOW,sin_hour
TX_MON_13997,83173.0,23,28.24,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_13998,102622.0,4,346.94,1,Fraud,FRAUD,0.9938,99.38,HIGH,V14
TX_MON_13999,67980.0,18,92.65,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_14000,79451.0,22,42.81,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,sin_hour
TX_MON_14001,49096.0,13,47.43,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_14002,122445.0,10,11.5,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V20
TX_MON_14003,154713.0,18,199.24,0,Legitimate,LEGITIMATE,0.1247,12.47,LOW,V14
TX_MON_14004,118603.0,8,105.89,1,Fraud,FRAUD,0.9954,99.54,HIGH,V14
TX_MON_14005,2643.0,0,24.66,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_14006,43494.0,12,24.9,1,Fraud,FRAUD,0.9865,98.65,HIGH,V14
TX_MON_14007,79820.0,22,25.0,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,sin_hour
TX_MON_14008,33203.0,9,13.99,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V28
TX_MON_14009,129322.0,11,60.05,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_14010,130859.0,12,3.04,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,V4
TX_MON_14011,43851.0,12,1.0,0,Legitimate,LEGITIMATE,0.0016,0.16,LOW,sin_hour
TX_MON_14012,123483.0,10,23.0,0,Legitimate,LEGITIMATE,0.002,0.2,LOW,V1
TX_MON_14013,72287.0,20,0.76,0,Legitimate,LEGITIMATE,0.0203,2.03,LOW,V11
TX_MON_14014,139576.0,14,61.0,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_14015,43654.0,12,1.29,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,log_amount
TX_MON_14016,54424.0,15,8.99,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,sin_hour
TX_MON_14017,20373.0,5,11.85,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_14018,59300.0,16,13.1,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V11
TX_MON_14019,26556.0,7,99.99,1,Fraud,FRAUD,0.9977,99.77,HIGH,V14
TX_MON_14020,93742.0,2,1.0,1,Fraud,FRAUD,0.9939,99.39,HIGH,V14
TX_MON_14021,42626.0,11,1.98,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,log_amount
TX_MON_14022,155017.0,19,18.15,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V4
TX_MON_14023,23529.0,6,10.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V12
TX_MON_14024,136218.0,13,56.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_14025,67798.0,18,1.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V13
TX_MON_14026,141088.0,15,5.2,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_14027,119498.0,9,12.63,0,Legitimate,LEGITIMATE,0.0029,0.29,LOW,V4
TX_MON_14028,9064.0,2,1809.68,1,Fraud,FRAUD,0.9651,96.51,HIGH,V14
TX_MON_14029,123580.0,10,59.6,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V1
TX_MON_14030,45280.0,12,89.44,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_14031,78161.0,21,91.3,0,Legitimate,LEGITIMATE,0.0016,0.16,LOW,sin_hour
TX_MON_14032,62345.0,17,7.6,0,Legitimate,LEGITIMATE,0.0018,0.18,LOW,cos_hour
TX_MON_14033,47497.0,13,52.0,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,sin_hour
TX_MON_14034,131999.0,12,1.98,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V21
TX_MON_14035,111246.0,6,37.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V12
TX_MON_14036,46097.0,12,225.49,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_14037,75394.0,20,20.53,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,sin_hour
TX_MON_14038,18966.0,5,89.99,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,V12
TX_MON_14039,126542.0,11,0.89,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_14040,168676.0,22,4.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,sin_hour
TX_MON_14041,42683.0,11,191.28,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V28
TX_MON_14042,140280.0,14,28.42,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V20
TX_MON_14043,141320.0,15,195.66,1,Fraud,FRAUD,0.9961,99.61,HIGH,V14
TX_MON_14044,113014.0,7,1.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_14045,22628.0,6,11.85,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_14046,47876.0,13,188.5,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_14047,97320.0,3,7.14,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V12
TX_MON_14048,33961.0,9,6.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V12
TX_MON_14049,55792.0,15,3.73,0,Legitimate,LEGITIMATE,0.0076,0.76,LOW,log_amount
TX_MON_14050,60172.0,16,8.99,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,V11
TX_MON_14051,60286.0,16,5.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V11
TX_MON_14052,143051.0,15,10.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V3
TX_MON_14053,164894.0,21,4.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_14054,145399.0,16,135.58,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V5
TX_MON_14055,147424.0,16,550.98,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,Amount
TX_MON_14056,59777.0,16,319.2,1,Fraud,FRAUD,0.9798,97.98,HIGH,V14
TX_MON_14057,143232.0,15,9.85,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V22
TX_MON_14058,41180.0,11,78.0,0,Legitimate,LEGITIMATE,0.0021,0.21,LOW,sin_hour
TX_MON_14059,169912.0,23,12.99,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_14060,156648.0,19,10.57,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_14061,165779.0,22,41.94,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_14062,163059.0,21,556.0,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,Amount
TX_MON_14063,68788.0,19,8.94,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_14064,122232.0,9,31.95,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V22
TX_MON_14065,127857.0,11,11.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V11
TX_MON_14066,168138.0,22,1.98,0,Legitimate,LEGITIMATE,0.0012,0.12,LOW,V23
TX_MON_14067,54173.0,15,41.25,0,Legitimate,LEGITIMATE,0.0021,0.21,LOW,sin_hour
TX_MON_14068,119593.0,9,27.6,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V5
TX_MON_14069,113447.0,7,1.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,log_amount
TX_MON_14070,146286.0,16,144.0,0,Legitimate,LEGITIMATE,0.0075,0.75,LOW,V18
TX_MON_14071,152544.0,18,7.5,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_14072,72308.0,20,95.95,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_14073,135691.0,13,61.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V22
TX_MON_14074,78060.0,21,6.5,0,Legitimate,LEGITIMATE,0.0013,0.13,LOW,V11
TX_MON_14075,70687.0,19,3.5,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V21
TX_MON_14076,61761.0,17,29.51,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V20
TX_MON_14077,53221.0,14,110.93,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_14078,33813.0,9,1.0,0,Legitimate,LEGITIMATE,0.0105,1.05,LOW,log_amount
TX_MON_14079,80587.0,22,1.0,0,Legitimate,LEGITIMATE,0.0199,1.99,LOW,V11
TX_MON_14080,84469.0,23,1.78,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_14081,59970.0,16,1.29,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,log_amount
TX_MON_14082,58490.0,16,15.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V22
TX_MON_14083,84938.0,23,74.99,0,Legitimate,LEGITIMATE,0.0016,0.16,LOW,sin_hour
TX_MON_14084,117856.0,8,4.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_14085,75555.0,20,3.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_14086,20332.0,5,1.0,1,Fraud,FRAUD,0.9981,99.81,HIGH,V14
TX_MON_14087,38872.0,10,155.78,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V1
TX_MON_14088,127325.0,11,1.98,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,log_amount
TX_MON_14089,155142.0,19,3.57,0,Legitimate,LEGITIMATE,0.0021,0.21,LOW,cos_hour
TX_MON_14090,118808.0,9,15.99,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V11
TX_MON_14091,71780.0,19,1.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_14092,77729.0,21,177.44,0,Legitimate,LEGITIMATE,0.004,0.4,LOW,V1
TX_MON_14093,150783.0,17,16.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_14094,41305.0,11,59.68,1,Fraud,FRAUD,0.9993,99.93,HIGH,V14
TX_MON_14095,169015.0,22,7.18,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_14096,60340.0,16,30.5,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V7
TX_MON_14097,54962.0,15,16.7,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_14098,150884.0,17,144.0,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,cos_hour
TX_MON_14099,110217.0,6,83.11,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,V4
TX_MON_14100,162313.0,21,10.74,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_14101,133320.0,13,1.98,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_14102,127177.0,11,13.95,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_14103,34274.0,9,2.97,0,Legitimate,LEGITIMATE,0.0012,0.12,LOW,log_amount
TX_MON_14104,60964.0,16,5.45,0,Legitimate,LEGITIMATE,0.0146,1.46,LOW,V4
TX_MON_14105,46114.0,12,145.5,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_14106,120210.0,9,198.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V8
TX_MON_14107,162102.0,21,1.98,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,log_amount
TX_MON_14108,129808.0,12,276.17,1,Fraud,FRAUD,0.8451,84.51,HIGH,V14
TX_MON_14109,37630.0,10,12.0,0,Legitimate,LEGITIMATE,0.0011,0.11,LOW,V1
TX_MON_14110,123525.0,10,45.51,1,Fraud,FRAUD,0.999,99.9,HIGH,V14
TX_MON_14111,120920.0,9,26.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V28
TX_MON_14112,87542.0,0,97.51,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V10
TX_MON_14113,133466.0,13,42.98,0,Legitimate,LEGITIMATE,0.0016,0.16,LOW,sin_hour
TX_MON_14114,155002.0,19,11.5,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_14115,58018.0,16,4.05,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,log_amount
TX_MON_14116,85350.0,23,202.94,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V21
TX_MON_14117,166384.0,22,57.39,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_14118,82244.0,22,56.5,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_14119,42497.0,11,24.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V28
TX_MON_14120,139004.0,14,79.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_14121,170114.0,23,4.99,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_14122,35771.0,9,60.6,1,Fraud,FRAUD,0.9978,99.78,HIGH,V14
TX_MON_14123,147841.0,17,60.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_14124,99740.0,3,2.45,0,Legitimate,LEGITIMATE,0.0014,0.14,LOW,V12
TX_MON_14125,159454.0,20,11.77,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V25
TX_MON_14126,84504.0,23,10.0,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,V4
TX_MON_14127,52387.0,14,1.98,0,Legitimate,LEGITIMATE,0.0058,0.58,LOW,V20
TX_MON_14128,62768.0,17,45.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_14129,161914.0,20,13.99,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V9
TX_MON_14130,141578.0,15,167.38,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,sin_hour
TX_MON_14131,161560.0,20,38.45,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_14132,47257.0,13,17.13,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V20
TX_MON_14133,158285.0,19,15.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_14134,40888.0,11,1.0,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V8
TX_MON_14135,135421.0,13,7.3,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_14136,140234.0,14,141.42,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,V20
TX_MON_14137,41283.0,11,1.98,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_14138,34380.0,9,560.84,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,Amount
TX_MON_14139,151814.0,18,7.53,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_14140,42071.0,11,39.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_14141,150949.0,17,9.29,1,Fraud,FRAUD,0.9921,99.21,HIGH,V14
TX_MON_14142,85598.0,23,21.5,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_14143,933.0,0,2.27,0,Legitimate,LEGITIMATE,0.0019,0.19,LOW,V4
TX_MON_14144,55862.0,15,34.12,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,V1
TX_MON_14145,162085.0,21,141.1,0,Legitimate,LEGITIMATE,0.0021,0.21,LOW,V22
TX_MON_14146,100876.0,4,15.95,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_14147,58669.0,16,19.5,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V22
TX_MON_14148,65388.0,18,41.9,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_14149,150724.0,17,1.29,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,cos_hour
TX_MON_14150,139193.0,14,1.29,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_14151,6783.0,1,4.26,0,Legitimate,LEGITIMATE,0.0024,0.24,LOW,V12
TX_MON_14152,137840.0,14,804.9,0,Legitimate,LEGITIMATE,0.0019,0.19,LOW,Amount
TX_MON_14153,139269.0,14,36.0,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_14154,82115.0,22,1.0,0,Legitimate,LEGITIMATE,0.0025,0.25,LOW,sin_hour
TX_MON_14155,121062.0,9,1.98,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_14156,114341.0,7,8.36,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V1
TX_MON_14157,156316.0,19,10.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_14158,143605.0,15,135.9,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V23
TX_MON_14159,151926.0,18,0.89,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_14160,121272.0,9,42.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V22
TX_MON_14161,31154.0,8,1.27,0,Legitimate,LEGITIMATE,0.0139,1.39,LOW,V4
TX_MON_14162,162541.0,21,2137.98,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,V4
TX_MON_14163,81733.0,22,253.6,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V1
TX_MON_14164,79224.0,22,132.01,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_14165,81650.0,22,4.75,0,Legitimate,LEGITIMATE,0.0077,0.77,LOW,V14
TX_MON_14166,55535.0,15,15.0,0,Legitimate,LEGITIMATE,0.0025,0.25,LOW,V8
TX_MON_14167,76129.0,21,7.61,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V4
TX_MON_14168,55522.0,15,14.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_14169,77198.0,21,1.29,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,sin_hour
TX_MON_14170,63424.0,17,69.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_14171,71962.0,19,0.69,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,log_amount
TX_MON_14172,28658.0,7,99.99,1,Fraud,FRAUD,0.9977,99.77,HIGH,V14
TX_MON_14173,55584.0,15,0.77,0,Legitimate,LEGITIMATE,0.0932,9.32,LOW,V4
TX_MON_14174,40502.0,11,25.12,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V21
TX_MON_14175,32536.0,9,14.64,0,Legitimate,LEGITIMATE,0.0063,0.63,LOW,V11
TX_MON_14176,73396.0,20,0.76,0,Legitimate,LEGITIMATE,0.0759,7.59,LOW,V1
TX_MON_14177,86233.0,23,4.49,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_14178,36514.0,10,85.75,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V4
TX_MON_14179,84641.0,23,61.09,0,Legitimate,LEGITIMATE,0.0014,0.14,LOW,V4
TX_MON_14180,59743.0,16,171.0,0,Legitimate,LEGITIMATE,0.0013,0.13,LOW,V1
TX_MON_14181,163331.0,21,48.4,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V20
TX_MON_14182,163740.0,21,26.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V20
TX_MON_14183,121971.0,9,1.51,0,Legitimate,LEGITIMATE,0.0018,0.18,LOW,V4
TX_MON_14184,160590.0,20,40.0,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,V14
TX_MON_14185,137211.0,14,39.45,1,Fraud,FRAUD,0.9973,99.73,HIGH,V14
TX_MON_14186,149926.0,17,102.95,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_14187,163716.0,21,9.99,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,V11
TX_MON_14188,42984.0,11,8.0,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,sin_hour
TX_MON_14189,62816.0,17,66.0,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,cos_hour
TX_MON_14190,68445.0,19,1.71,0,Legitimate,LEGITIMATE,0.0011,0.11,LOW,cos_hour
TX_MON_14191,79552.0,22,28.31,0,Legitimate,LEGITIMATE,0.0018,0.18,LOW,sin_hour
TX_MON_14192,69904.0,19,1.0,0,Legitimate,LEGITIMATE,0.0013,0.13,LOW,cos_hour
TX_MON_14193,54491.0,15,188.0,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,sin_hour
TX_MON_14194,66789.0,18,294.03,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_14195,28323.0,7,13.54,0,Legitimate,LEGITIMATE,0.0023,0.23,LOW,V4
TX_MON_14196,27816.0,7,99.99,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V14
TX_MON_14197,41502.0,11,14.49,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_14198,66567.0,18,30.0,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,cos_hour
TX_MON_14199,111638.0,7,10.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_14200,160271.0,20,10.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_14201,102318.0,4,22.04,1,Fraud,FRAUD,0.9816,98.16,HIGH,V14
TX_MON_14202,121754.0,9,136.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V15
TX_MON_14203,166792.0,22,8.92,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_14204,141800.0,15,0.77,0,Legitimate,LEGITIMATE,0.0641,6.41,LOW,V14
TX_MON_14205,125101.0,10,1.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_14206,45157.0,12,574.0,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,Amount
TX_MON_14207,84204.0,23,0.0,1,Fraud,FRAUD,0.9963,99.63,HIGH,V14
TX_MON_14208,68913.0,19,32.36,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,cos_hour
TX_MON_14209,151517.0,18,15.13,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_14210,54764.0,15,4.86,0,Legitimate,LEGITIMATE,0.0013,0.13,LOW,sin_hour
TX_MON_14211,30526.0,8,1.29,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_14212,135081.0,13,19.95,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_14213,171527.0,23,14.9,0,Legitimate,LEGITIMATE,0.0013,0.13,LOW,V1
TX_MON_14214,144261.0,16,275.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V8
TX_MON_14215,150011.0,17,5.99,0,Legitimate,LEGITIMATE,0.002,0.2,LOW,cos_hour
TX_MON_14216,140434.0,15,5.9,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_14217,6672.0,1,4.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V12
TX_MON_14218,67857.0,18,320.0,1,Fraud,LEGITIMATE,0.0087,0.87,LOW,Amount
TX_MON_14219,120016.0,9,1.0,0,Legitimate,LEGITIMATE,0.0049,0.49,LOW,V4
TX_MON_14220,159946.0,20,11.99,0,Legitimate,LEGITIMATE,0.0024,0.24,LOW,V1
TX_MON_14221,47896.0,13,96.3,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_14222,30981.0,8,7.18,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V1
TX_MON_14223,40501.0,11,9.36,0,Legitimate,LEGITIMATE,0.0132,1.32,LOW,V11
TX_MON_14224,135438.0,13,44.16,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_14225,38815.0,10,30.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V10
TX_MON_14226,41194.0,11,1.52,1,Fraud,FRAUD,0.9987,99.87,HIGH,V14
TX_MON_14227,156065.0,19,1.98,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_14228,6986.0,1,59.0,1,Fraud,FRAUD,0.999,99.9,HIGH,V14
TX_MON_14229,121132.0,9,10.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V22
TX_MON_14230,167338.0,22,349.08,1,Fraud,FRAUD,0.9983,99.83,HIGH,V14
TX_MON_14231,7526.0,2,1.0,1,Fraud,FRAUD,0.9979,99.79,HIGH,V14
TX_MON_14232,125917.0,10,0.76,0,Legitimate,LEGITIMATE,0.0013,0.13,LOW,V14
TX_MON_14233,64275.0,17,1.99,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,V14
TX_MON_14234,40730.0,11,150.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_14235,51855.0,14,95.0,0,Legitimate,LEGITIMATE,0.004,0.4,LOW,sin_hour
TX_MON_14236,75851.0,21,99.85,1,Fraud,FRAUD,0.9978,99.78,HIGH,V14
TX_MON_14237,156736.0,19,0.77,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
